"post_doc","location","salary","h_index","field"
"n","int",170910.661124238,29.2708868945922,"Physics_Chemistry"
"y","int",158935.934955716,10.1845416595123,"Physics_Chemistry"
"y","int",120715.090296326,25.7123436803406,"Physics_Chemistry"
"n","us",139022.580634822,43.1205730782158,"Physics_Chemistry"
"n","us",141022.261787771,31.120478483109,"Physics_Chemistry"
"y","us",147077.619667972,35.5849725378656,"Physics_Chemistry"
"n","us",144022.217935204,34.2829803342327,"Physics_Chemistry"
"n","int",152716.621920281,25.0895817712626,"Physics_Chemistry"
"n","int",180778.592290165,35.8433902264519,"Physics_Chemistry"
"n","us",125446.449517181,20.2966443533599,"Physics_Chemistry"
"y","us",162997.356105544,27.373094205488,"Physics_Chemistry"
"n","us",154851.215130239,30.4031296539812,"Physics_Chemistry"
"y","us",154475.751689429,29.8986837885698,"Physics_Chemistry"
"n","us",110216.222357322,29.3084130815203,"Physics_Chemistry"
"y","us",196701.312753897,39.1534826173568,"Physics_Chemistry"
"n","us",111776.609547143,28.2192329592527,"Physics_Chemistry"
"y","us",133645.633022577,28.6839849440695,"Physics_Chemistry"
"n","int",152351.218185133,31.3030851645205,"Physics_Chemistry"
"y","int",159301.870823675,31.7892310270716,"Physics_Chemistry"
"y","us",163713.88461203,31.3475460775002,"Physics_Chemistry"
"n","int",127780.629535353,17.4451147354408,"Physics_Chemistry"
"y","us",165147.07895143,28.639193014565,"Physics_Chemistry"
"n","us",156139.803412969,33.4689322806466,"Physics_Chemistry"
"n","int",143714.207335225,29.699127205733,"Physics_Chemistry"
"n","us",170379.423263669,39.3681687207372,"Physics_Chemistry"
"y","int",177395.39251117,26.8460968604025,"Physics_Chemistry"
"n","us",142012.10461199,34.4338110674713,"Physics_Chemistry"
"y","int",167196.650315433,30.8378585420524,"Physics_Chemistry"
"y","int",204321.001314746,27.6217563402635,"Physics_Chemistry"
"y","int",184438.281526712,17.731812529449,"Physics_Chemistry"
"y","int",187656.227377101,31.727926116246,"Physics_Chemistry"
"n","int",140653.515686967,24.5947497605458,"Physics_Chemistry"
"n","us",144684.45219404,30.8994978073312,"Physics_Chemistry"
"n","us",183109.60478851,30.7219945733151,"Physics_Chemistry"
"n","int",161065.420738187,28.4735555447706,"Physics_Chemistry"
"y","us",182711.079280336,36.0426367385116,"Physics_Chemistry"
"y","us",180028.049851516,28.0649194787508,"Physics_Chemistry"
"y","int",171517.360089114,34.7374493339959,"Physics_Chemistry"
"y","int",206652.876754754,32.3548814191251,"Physics_Chemistry"
"y","int",171870.31782612,16.432389226053,"Physics_Chemistry"
"n","us",166548.508197906,31.7869845958281,"Physics_Chemistry"
"y","int",178301.741347849,18.3513474357697,"Physics_Chemistry"
"n","int",145452.64142403,35.3769288671593,"Physics_Chemistry"
"y","us",150482.017612293,21.8102655054482,"Physics_Chemistry"
"n","int",134588.2798707,22.9985384297999,"Physics_Chemistry"
"n","int",156221.642969706,14.6733129070619,"Physics_Chemistry"
"y","us",159134.708912426,16.2693306941024,"Physics_Chemistry"
"y","us",188993.715082011,29.7957703791878,"Physics_Chemistry"
"n","us",149154.790387525,30.8374151425639,"Physics_Chemistry"
"n","int",177313.236266093,28.8954570926755,"Physics_Chemistry"
"n","int",111263.720317751,20.5762472699382,"Physics_Chemistry"
"n","us",171761.939897101,22.2936509095523,"Physics_Chemistry"
"n","us",157442.177019148,40.5275529705789,"Physics_Chemistry"
"n","int",147300.069470072,27.5676965719937,"Physics_Chemistry"
"n","int",154611.085298992,46.704259042581,"Physics_Chemistry"
"y","int",135428.78695734,28.4108865699944,"Physics_Chemistry"
"y","int",195571.523565472,23.83060970454,"Physics_Chemistry"
"n","us",163913.432581167,16.3122703818486,"Physics_Chemistry"
"n","int",137032.098298759,20.3782738918643,"Physics_Chemistry"
"n","us",171909.467655963,28.5857938216224,"Physics_Chemistry"
"y","us",198285.408445249,23.0229666029304,"Physics_Chemistry"
"y","int",149556.220371426,27.6503218656932,"Physics_Chemistry"
"n","int",140928.564678298,25.9729581261602,"Physics_Chemistry"
"y","us",150435.876981813,32.3346067658997,"Physics_Chemistry"
"y","us",178396.043200138,37.7971974369642,"Physics_Chemistry"
"y","us",198530.434856712,25.028220920564,"Physics_Chemistry"
"n","us",150429.265778703,25.220706311128,"Physics_Chemistry"
"n","int",141752.237786499,26.2019198322839,"Physics_Chemistry"
"n","us",143915.341386053,22.444711086482,"Physics_Chemistry"
"y","int",168041.444535244,19.0252025158458,"Physics_Chemistry"
"y","us",134539.370609077,35.2814645330765,"Physics_Chemistry"
"y","us",151310.527817819,34.566585340661,"Physics_Chemistry"
"y","us",160288.479950142,37.839422696232,"Physics_Chemistry"
"y","int",172073.686306392,27.4620240461961,"Physics_Chemistry"
"n","int",146664.601233552,31.3245690217222,"Physics_Chemistry"
"n","us",145191.75767074,23.1029402090949,"Physics_Chemistry"
"y","us",142234.315302567,26.4534286306565,"Physics_Chemistry"
"y","int",188238.603256588,23.0109829290339,"Physics_Chemistry"
"y","us",180835.497657175,18.7479088254714,"Physics_Chemistry"
"n","us",119576.941422804,40.2767695417483,"Physics_Chemistry"
"y","us",160791.130741177,27.6868901331457,"Physics_Chemistry"
"y","us",195662.590192497,32.8012592983889,"Physics_Chemistry"
"n","us",128571.693502619,27.0476054804208,"Physics_Chemistry"
"y","us",160565.208659148,38.2801724165956,"Physics_Chemistry"
"y","int",173325.861212405,15.0929959282566,"Physics_Chemistry"
"y","int",191355.874822872,33.6289376627223,"Physics_Chemistry"
"n","us",176220.701182055,36.9865944117964,"Physics_Chemistry"
"y","int",192505.986211488,34.6972074884168,"Physics_Chemistry"
"y","int",190493.371225572,37.3145713266495,"Physics_Chemistry"
"n","us",168002.271434776,27.9964524020397,"Physics_Chemistry"
"n","int",146760.887496351,27.9479462954023,"Physics_Chemistry"
"y","us",165677.00755797,26.1947682244494,"Physics_Chemistry"
"n","us",108198.536864367,31.38761973095,"Physics_Chemistry"
"y","us",151669.282327233,26.0698087543962,"Physics_Chemistry"
"y","int",185267.883262945,29.3752005413209,"Physics_Chemistry"
"y","int",155236.771481721,30.495841312105,"Physics_Chemistry"
"y","us",144912.672052826,28.629781439226,"Physics_Chemistry"
"y","int",188181.147501357,28.083907100901,"Physics_Chemistry"
"n","int",124983.915049042,31.8046955214847,"Physics_Chemistry"
"y","int",196761.634023646,36.0227658266828,"Physics_Chemistry"
"y","us",181506.572715907,26.5559416123524,"Physics_Chemistry"
"n","int",123298.242592106,36.557366358706,"Physics_Chemistry"
"n","int",171037.93874353,17.5572233082887,"Physics_Chemistry"
"n","int",167786.530403696,31.210407418018,"Physics_Chemistry"
"y","int",209749.815103283,34.539673023466,"Physics_Chemistry"
"n","int",159926.104148989,26.7911509759041,"Physics_Chemistry"
"n","us",133588.365612265,29.8665185892335,"Physics_Chemistry"
"y","int",160378.437076304,29.0569775318111,"Physics_Chemistry"
"y","int",132212.39378123,28.7769286585294,"Physics_Chemistry"
"n","int",165907.21957275,21.2475805793193,"Physics_Chemistry"
"n","us",154298.426936192,32.2222975158522,"Physics_Chemistry"
"y","int",184544.588526491,28.6233796236991,"Physics_Chemistry"
"n","int",122927.821584884,26.9759053500334,"Physics_Chemistry"
"n","int",172045.024100968,29.4381201195051,"Physics_Chemistry"
"y","int",187174.586113887,27.821693486852,"Physics_Chemistry"
"n","int",172016.867568721,22.9226069792905,"Physics_Chemistry"
"y","us",160211.686444758,24.6128494610201,"Physics_Chemistry"
"n","int",148990.453241751,33.579618956704,"Physics_Chemistry"
"y","int",175963.0630156,27.2781037928019,"Physics_Chemistry"
"n","us",140098.378378239,30.4900744054641,"Physics_Chemistry"
"y","us",177303.450351028,27.5711895161634,"Physics_Chemistry"
"n","int",122475.425061344,25.8915946581721,"Physics_Chemistry"
"y","us",217086.639493418,38.9027333685208,"Physics_Chemistry"
"n","int",160048.056593396,12.4463707723963,"Physics_Chemistry"
"n","int",144791.886950826,15.3328437329962,"Physics_Chemistry"
"y","int",175487.062769165,38.0105209054493,"Physics_Chemistry"
"y","us",198937.255978258,19.5444885927045,"Physics_Chemistry"
"y","int",189875.888540985,28.8383265272844,"Physics_Chemistry"
"y","us",162099.093586198,15.2207404161359,"Physics_Chemistry"
"y","us",209650.033428414,22.6940288253053,"Physics_Chemistry"
"n","int",127034.984836689,23.5868201587963,"Physics_Chemistry"
"n","us",167336.953768015,30.8189119393044,"Physics_Chemistry"
"n","int",160510.639332673,20.2922495300578,"Physics_Chemistry"
"n","int",152440.521328564,25.9798804568185,"Physics_Chemistry"
"y","us",125572.907021939,22.7545513752186,"Physics_Chemistry"
"n","us",161253.142984617,25.3166682996568,"Physics_Chemistry"
"y","us",195704.523954668,30.0037511370349,"Physics_Chemistry"
"n","int",127628.455773729,23.0606900219861,"Physics_Chemistry"
"y","int",165590.580637049,41.2871461875779,"Physics_Chemistry"
"n","int",146928.332915504,27.0115326624744,"Physics_Chemistry"
"n","us",141946.364606611,35.0191352745059,"Physics_Chemistry"
"y","us",161955.922587915,23.6304099312668,"Physics_Chemistry"
"n","int",152180.553257018,38.0775221142957,"Physics_Chemistry"
"y","us",159146.494629692,13.1440535301314,"Physics_Chemistry"
"y","int",180624.671101884,25.0233754260144,"Physics_Chemistry"
"y","int",153268.124971025,22.6118872616876,"Physics_Chemistry"
"y","us",181297.260778167,22.1096851044887,"Physics_Chemistry"
"n","us",158236.079554711,24.896940882697,"Physics_Chemistry"
"n","int",139321.483149194,24.1383831839485,"Physics_Chemistry"
"n","us",147832.924277616,21.5309324414521,"Physics_Chemistry"
"n","us",130479.767646994,24.8953997258664,"Physics_Chemistry"
"y","us",170720.408711728,37.1267176131483,"Physics_Chemistry"
"y","int",171600.545826787,26.7888728268923,"Physics_Chemistry"
"n","int",115654.910823125,21.6616414302145,"Physics_Chemistry"
"n","int",145838.489908413,27.1079496126214,"Physics_Chemistry"
"y","int",186771.947941836,41.9838947883604,"Physics_Chemistry"
"n","us",150137.616734056,29.4760728260651,"Physics_Chemistry"
"n","us",143887.564583932,27.9558125359032,"Physics_Chemistry"
"n","int",132600.96566589,24.671500943186,"Physics_Chemistry"
"y","us",176497.199148023,38.3609027142552,"Physics_Chemistry"
"n","us",139690.898082775,28.5235984645206,"Physics_Chemistry"
"n","us",147155.213885552,26.978496534515,"Physics_Chemistry"
"y","us",149436.464322307,30.2298003397641,"Physics_Chemistry"
"n","int",131787.959925009,25.5137702404087,"Physics_Chemistry"
"y","us",148620.133128343,29.9624311745401,"Physics_Chemistry"
"n","int",167253.472749053,32.7503059328808,"Physics_Chemistry"
"n","us",128112.482146984,14.2259742121805,"Physics_Chemistry"
"n","us",152297.054754378,27.658346394969,"Physics_Chemistry"
"n","us",153266.515872241,32.9146018702894,"Physics_Chemistry"
"n","us",169533.938282523,27.6078830237692,"Physics_Chemistry"
"y","int",205606.668448371,32.1818069069139,"Physics_Chemistry"
"y","us",161821.081922932,25.0453151192723,"Physics_Chemistry"
"y","int",187982.224151559,29.2452766324757,"Physics_Chemistry"
"y","us",190755.670266493,31.4710472541312,"Physics_Chemistry"
"n","int",183453.812193417,28.8005499131172,"Physics_Chemistry"
"y","us",148010.463947889,26.874460342176,"Physics_Chemistry"
"y","us",165368.464088159,30.4426939513173,"Physics_Chemistry"
"n","int",134806.954250344,8.88615985815505,"Physics_Chemistry"
"n","int",165915.918780202,26.024302312825,"Physics_Chemistry"
"n","us",144657.685087632,25.8919627770257,"Physics_Chemistry"
"n","us",153303.010304101,23.3422551409638,"Physics_Chemistry"
"n","us",146581.515374321,35.3976745347521,"Physics_Chemistry"
"n","int",144884.785418968,34.97324288582,"Physics_Chemistry"
"n","us",193367.278936903,24.4375349273017,"Physics_Chemistry"
"y","int",180620.567735427,24.4566103402569,"Physics_Chemistry"
"y","int",205195.757823404,26.8007812932769,"Physics_Chemistry"
"n","int",154206.334625823,24.5398568367257,"Physics_Chemistry"
"n","us",166194.761914922,30.3940121184022,"Physics_Chemistry"
"y","us",139844.293404761,26.6247463290033,"Physics_Chemistry"
"y","us",177856.011290655,32.002360220597,"Physics_Chemistry"
"y","int",188710.172689983,29.1227240980801,"Physics_Chemistry"
"n","int",128974.191595979,16.0119610467228,"Physics_Chemistry"
"y","us",158518.325719513,43.7876933534122,"Physics_Chemistry"
"y","int",163862.59760996,33.3447971026307,"Physics_Chemistry"
"n","int",164981.488233862,23.3455225114543,"Physics_Chemistry"
"n","us",135091.392535492,24.1955088523914,"Physics_Chemistry"
"y","us",157144.934232826,28.434926193835,"Physics_Chemistry"
"y","us",157067.924177874,40.7806724388675,"Physics_Chemistry"
"n","us",126214.811945011,15.7313300471549,"Physics_Chemistry"
"y","us",194875.041863411,36.4963299667473,"Physics_Chemistry"
"y","int",165014.698998377,36.3834662259788,"Physics_Chemistry"
"n","int",130742.076074843,29.4254461399261,"Physics_Chemistry"
"y","us",197773.486726049,29.8986872042647,"Physics_Chemistry"
"y","int",189416.076466842,39.446300230203,"Physics_Chemistry"
"n","us",164695.817468156,17.2878963838113,"Physics_Chemistry"
"n","us",122604.125301261,25.9000643171482,"Physics_Chemistry"
"y","int",158642.9706521,33.7590191776699,"Physics_Chemistry"
"n","us",129649.666807138,35.7438130374262,"Physics_Chemistry"
"y","us",192692.773724311,26.9234207203612,"Physics_Chemistry"
"n","us",117076.143939872,19.1118918304329,"Physics_Chemistry"
"y","us",168149.040376429,26.8906281415382,"Physics_Chemistry"
"n","int",145885.942561658,21.6583204374733,"Physics_Chemistry"
"y","int",197517.045672406,21.3367575486262,"Physics_Chemistry"
"n","int",138716.396110353,28.9101963816592,"Physics_Chemistry"
"n","int",107865.570862844,27.9037455393853,"Physics_Chemistry"
"n","int",141002.583490139,17.384554805594,"Physics_Chemistry"
"n","int",109589.259900147,28.9227151155182,"Physics_Chemistry"
"n","int",166947.618958284,26.5316013370585,"Physics_Chemistry"
"y","us",176924.324565805,29.0382676163017,"Physics_Chemistry"
"n","int",120216.308671899,19.6267055916856,"Physics_Chemistry"
"y","int",163683.920048462,34.7662984240632,"Physics_Chemistry"
"y","int",181629.023113265,19.1533594395119,"Physics_Chemistry"
"y","us",193802.063823903,35.4187143635927,"Physics_Chemistry"
"y","int",201202.552197192,15.4672214109024,"Physics_Chemistry"
"n","us",129891.833247064,21.6682886587561,"Physics_Chemistry"
"y","int",163491.083336718,30.6277108479614,"Physics_Chemistry"
"y","int",132885.612250894,23.7672420992795,"Physics_Chemistry"
"y","int",152843.729893728,31.070262764198,"Physics_Chemistry"
"y","int",182530.974643841,24.6778947963647,"Physics_Chemistry"
"n","int",133272.482167955,24.8444400407109,"Physics_Chemistry"
"y","us",182146.145421703,22.5030884099517,"Physics_Chemistry"
"n","int",134105.558963308,31.6084366452929,"Physics_Chemistry"
"y","us",175190.183476274,42.1484871221626,"Physics_Chemistry"
"n","int",145383.153386365,27.655690619521,"Physics_Chemistry"
"n","us",123905.405718155,16.792527709068,"Physics_Chemistry"
"n","us",167105.307580749,37.053845513153,"Physics_Chemistry"
"n","int",136875.988414744,38.9218738431551,"Physics_Chemistry"
"n","us",160374.657791999,40.4948520140075,"Physics_Chemistry"
"n","us",160612.030669478,26.9741433709913,"Physics_Chemistry"
"y","us",179422.428474179,31.4064442733229,"Physics_Chemistry"
"n","int",130415.373632663,32.3405261203719,"Physics_Chemistry"
"n","int",103530.181725808,22.5293169906957,"Physics_Chemistry"
"n","us",145463.359037932,27.7105116705939,"Physics_Chemistry"
"y","int",171493.828817514,36.7548498717628,"Physics_Chemistry"
"y","us",198628.257639186,23.9099132047403,"Physics_Chemistry"
"n","int",114367.108703316,24.2808343288247,"Physics_Chemistry"
"n","int",120969.334231466,13.6106469394589,"Physics_Chemistry"
"y","int",164029.411622399,20.1335694603782,"Physics_Chemistry"
"n","int",148573.929060506,16.0466995451393,"Physics_Chemistry"
"y","us",162579.379760365,24.394309650247,"Physics_Chemistry"
"n","int",118103.412960469,19.8690663703512,"Physics_Chemistry"
"y","us",184228.225830011,27.0734271667814,"Physics_Chemistry"
"n","us",144689.734504257,20.0752474690105,"Physics_Chemistry"
"y","int",165279.731414183,19.0041654154054,"Physics_Chemistry"
"n","int",153727.97022603,32.0036819059727,"Physics_Chemistry"
"y","us",188713.392619544,24.1039777341963,"Physics_Chemistry"
"n","int",134772.781199014,19.170039075336,"Physics_Chemistry"
"y","int",166132.905017157,27.6702099990581,"Physics_Chemistry"
"y","int",152201.226779743,25.64575986656,"Physics_Chemistry"
"n","us",146468.324957044,20.6826072945122,"Physics_Chemistry"
"y","int",194937.788254832,34.018321276999,"Physics_Chemistry"
"y","int",164342.683285073,29.1649462500575,"Physics_Chemistry"
"n","int",162195.112903535,17.7040784484716,"Physics_Chemistry"
"n","us",151614.756065537,29.8482508716371,"Physics_Chemistry"
"n","us",161876.556464365,29.4614864115214,"Physics_Chemistry"
"n","us",160477.662988229,20.1583031102041,"Physics_Chemistry"
"y","us",186354.807878283,45.0186920591247,"Physics_Chemistry"
"n","us",161754.051990563,28.227816541354,"Physics_Chemistry"
"y","us",197286.539638177,19.6625499579364,"Physics_Chemistry"
"n","us",193583.423054515,25.5744188251519,"Physics_Chemistry"
"y","us",182029.94530853,36.7820238062922,"Physics_Chemistry"
"n","us",166531.715027923,28.8928877931243,"Physics_Chemistry"
"n","us",150663.511676443,35.0949218390809,"Physics_Chemistry"
"y","int",157411.563034822,27.7662536258911,"Physics_Chemistry"
"y","int",206041.651294805,38.7345537257864,"Physics_Chemistry"
"y","us",170208.170242917,26.3984109792938,"Physics_Chemistry"
"n","int",118160.906733271,10.1100365150257,"Physics_Chemistry"
"y","us",226332.270928591,19.6503193717174,"Physics_Chemistry"
"y","us",138416.421319473,29.1283388818466,"Physics_Chemistry"
"y","us",147027.799839861,22.1033858288037,"Physics_Chemistry"
"n","int",136863.119378689,27.2132747871501,"Physics_Chemistry"
"y","int",193912.431666465,29.9745450481736,"Physics_Chemistry"
"n","int",149736.136746515,39.4255803643329,"Physics_Chemistry"
"y","int",141080.984966931,34.3945344081915,"Physics_Chemistry"
"n","us",148048.70405856,39.7449603182501,"Physics_Chemistry"
"y","int",151004.167119642,27.6264311987674,"Physics_Chemistry"
"y","int",180140.443999216,27.182253215684,"Physics_Chemistry"
"y","us",188238.066091596,24.445956768583,"Physics_Chemistry"
"n","us",117560.65875575,27.5134983723948,"Physics_Chemistry"
"n","int",130844.558242769,36.7379566109473,"Physics_Chemistry"
"n","us",153911.079118011,37.5641509681242,"Physics_Chemistry"
"n","int",153653.331502128,27.605265451792,"Physics_Chemistry"
"n","int",128811.226790254,23.6033973947841,"Physics_Chemistry"
"y","us",174924.998369367,28.4147252694897,"Physics_Chemistry"
"n","us",174637.217919389,33.1831777737287,"Physics_Chemistry"
"y","int",197352.576079743,23.1397459877518,"Physics_Chemistry"
"n","us",123594.175789639,27.2685632246614,"Physics_Chemistry"
"n","int",139372.419865721,34.1120220494989,"Physics_Chemistry"
"y","us",170950.899931181,20.0577068646231,"Physics_Chemistry"
"n","us",138429.692044166,25.9973396825259,"Physics_Chemistry"
"n","int",147740.995817034,24.421683154031,"Physics_Chemistry"
"n","int",149507.872525356,30.9764601705739,"Physics_Chemistry"
"n","int",139740.801073183,32.5745521745022,"Physics_Chemistry"
"y","int",176571.800959499,37.5764297714804,"Physics_Chemistry"
"n","int",168443.749171852,26.6285256366022,"Physics_Chemistry"
"y","us",154734.183452316,28.2805890018132,"Physics_Chemistry"
"n","us",144134.067515101,40.0854662521948,"Physics_Chemistry"
"n","int",126597.321900335,18.285059313922,"Physics_Chemistry"
"y","int",186962.471799949,29.8270504214062,"Physics_Chemistry"
"y","us",146885.043856478,26.4743888317371,"Physics_Chemistry"
"y","us",185481.379025919,22.5404637318244,"Physics_Chemistry"
"n","int",124021.380914828,20.8514117052951,"Physics_Chemistry"
"y","int",147850.090265155,22.6100419205098,"Physics_Chemistry"
"n","us",137172.019444589,23.2654292732773,"Physics_Chemistry"
"n","us",104875.188840281,17.0280136249956,"Physics_Chemistry"
"n","int",167870.599235513,17.9051381834082,"Physics_Chemistry"
"n","int",178676.988621834,24.1484204371059,"Physics_Chemistry"
"n","int",146030.170120396,23.0389212972054,"Physics_Chemistry"
"n","int",124914.374195657,9.99222942929978,"Physics_Chemistry"
"n","int",130576.668588996,29.1057795326585,"Physics_Chemistry"
"y","us",139447.678051068,16.9278599445847,"Physics_Chemistry"
"n","us",112594.082066192,32.0053912150872,"Physics_Chemistry"
"y","us",164361.541515476,39.5825332877581,"Physics_Chemistry"
"y","us",153928.349763106,29.4533769087708,"Physics_Chemistry"
"y","us",161589.716521617,25.2663601515535,"Physics_Chemistry"
"n","us",172958.586762939,33.9923983738809,"Physics_Chemistry"
"n","int",148070.416655655,18.3687681637384,"Physics_Chemistry"
"y","int",160995.211902943,24.8950501758929,"Physics_Chemistry"
"y","int",187294.082373194,32.4931912155232,"Physics_Chemistry"
"y","us",179881.968838938,33.6318606551407,"Physics_Chemistry"
"y","int",153721.236481052,30.1479821787702,"Physics_Chemistry"
"y","us",173414.851698864,27.1705939662204,"Physics_Chemistry"
"n","us",153922.97803459,16.0736652916782,"Physics_Chemistry"
"y","int",179445.987303326,15.6114720762697,"Physics_Chemistry"
"y","us",171351.961035222,20.3042240768069,"Physics_Chemistry"
"n","int",195927.470540946,33.7766007921752,"Physics_Chemistry"
"n","us",127725.197530345,15.1922698285946,"Physics_Chemistry"
"y","us",178570.159515778,24.082502853676,"Physics_Chemistry"
"n","us",141102.251115746,30.2522965502016,"Physics_Chemistry"
"y","int",201354.000525525,17.1120453017367,"Physics_Chemistry"
"y","int",169388.165470124,34.6841416914388,"Physics_Chemistry"
"n","int",174165.251655243,28.7772375532459,"Physics_Chemistry"
"y","us",172197.648267603,21.7450720376243,"Physics_Chemistry"
"n","us",148558.991922327,33.4974759622054,"Physics_Chemistry"
"n","int",122203.570709079,27.3618126047809,"Physics_Chemistry"
"n","us",155845.414606571,35.3955673930559,"Physics_Chemistry"
"n","int",155411.779731831,43.034545625323,"Physics_Chemistry"
"y","us",165486.361919116,30.9400337341815,"Physics_Chemistry"
"n","us",111780.690701057,23.1032344034822,"Physics_Chemistry"
"n","us",144709.060591535,39.4156264605341,"Physics_Chemistry"
"n","int",138721.547247519,16.3117166368342,"Physics_Chemistry"
"n","us",180793.922415477,35.2233622392902,"Physics_Chemistry"
"y","int",139261.308610048,25.4659061000902,"Physics_Chemistry"
"y","int",157751.751028561,19.7460207069509,"Physics_Chemistry"
"n","us",144573.93155705,29.0538166215505,"Physics_Chemistry"
"y","us",165106.286032741,25.5915016802014,"Physics_Chemistry"
"n","us",124334.758524481,35.0032429045192,"Physics_Chemistry"
"n","us",119992.968787523,23.718061683596,"Physics_Chemistry"
"n","us",135658.052051089,13.1179640011285,"Physics_Chemistry"
"n","us",148951.115216037,26.3624613963835,"Physics_Chemistry"
"n","us",152107.423915974,29.0228050022726,"Physics_Chemistry"
"n","int",148519.745047761,34.56362990831,"Physics_Chemistry"
"n","int",120005.574011073,35.2800090704009,"Physics_Chemistry"
"y","int",134908.606828421,22.8358471856848,"Physics_Chemistry"
"y","us",151936.116742425,11.6884934109283,"Physics_Chemistry"
"y","us",190299.25095226,25.5709624190442,"Physics_Chemistry"
"y","int",140802.546696659,28.6111458065657,"Physics_Chemistry"
"n","int",163717.518065615,25.7532526552528,"Physics_Chemistry"
"n","int",136051.230103613,20.3167057610338,"Physics_Chemistry"
"n","us",124737.858186891,36.6200028414894,"Physics_Chemistry"
"y","int",179382.909659704,20.2956845073844,"Physics_Chemistry"
"y","us",183013.1668103,18.8439825712813,"Physics_Chemistry"
"n","us",155876.186609349,21.7119457723693,"Physics_Chemistry"
"n","int",133857.184880726,17.2699141205433,"Physics_Chemistry"
"y","us",147865.439676382,26.8937574789433,"Physics_Chemistry"
"n","int",132526.820150766,15.8922335361938,"Physics_Chemistry"
"y","us",156421.075801222,12.8133049500449,"Physics_Chemistry"
"y","us",174679.559711101,21.7348895583058,"Physics_Chemistry"
"y","int",175861.108478341,29.0471349145942,"Physics_Chemistry"
"n","us",117022.079561167,16.9924586686165,"Physics_Chemistry"
"y","us",180898.428398133,26.9852103819128,"Physics_Chemistry"
"y","us",140110.22431441,20.1825939149017,"Physics_Chemistry"
"y","int",144918.270235132,25.9056939999176,"Physics_Chemistry"
"n","us",150764.300231208,28.1328047374385,"Physics_Chemistry"
"y","us",160917.618935274,20.3326579568148,"Physics_Chemistry"
"y","us",228638.978892382,22.3308928673404,"Physics_Chemistry"
"y","us",135028.779346299,20.5850368256947,"Physics_Chemistry"
"y","int",164648.372302348,27.6125001327881,"Physics_Chemistry"
"y","int",187091.097264225,37.0865050548455,"Physics_Chemistry"
"n","int",131289.29806589,31.0980566821795,"Physics_Chemistry"
"n","us",161571.925170502,29.5833133140719,"Physics_Chemistry"
"n","int",142491.68673281,30.4176967864954,"Physics_Chemistry"
"y","us",176790.875350215,20.1093616002409,"Physics_Chemistry"
"y","us",179572.589367382,28.8665334983282,"Physics_Chemistry"
"y","us",173754.476574126,22.7272081763589,"Physics_Chemistry"
"y","us",193184.434394113,24.0132155357776,"Physics_Chemistry"
"y","us",151724.02169876,27.2367551869222,"Physics_Chemistry"
"n","us",177601.88228787,34.9666286753449,"Physics_Chemistry"
"n","int",126074.167422927,20.3487067242623,"Physics_Chemistry"
"n","us",125235.139437743,27.2215554701568,"Physics_Chemistry"
"y","int",171552.611371765,31.0955901008572,"Physics_Chemistry"
"y","us",140024.376786685,31.1445198735554,"Physics_Chemistry"
"n","us",141289.356037484,19.978470679398,"Physics_Chemistry"
"y","us",176402.048806135,23.5122218255312,"Physics_Chemistry"
"n","us",175555.272941251,42.0907694557062,"Physics_Chemistry"
"n","int",134290.016408849,26.1667420662019,"Physics_Chemistry"
"n","int",129899.023316725,12.1098455492356,"Physics_Chemistry"
"y","us",152650.729314174,21.640658549249,"Physics_Chemistry"
"y","int",164934.970443504,23.177929183313,"Physics_Chemistry"
"y","us",155140.496259566,26.0214879064891,"Physics_Chemistry"
"y","us",167920.061276895,23.5280507341325,"Physics_Chemistry"
"y","int",162778.788547181,17.2244976936902,"Physics_Chemistry"
"n","int",168100.812970478,37.4832111468634,"Physics_Chemistry"
"n","int",129901.975796841,33.265342780894,"Physics_Chemistry"
"y","us",139246.962186897,21.6398705168817,"Physics_Chemistry"
"y","us",159562.700960312,31.9638584260021,"Physics_Chemistry"
"n","int",159020.311784945,27.1878091200256,"Physics_Chemistry"
"y","us",152184.845457245,17.561121841157,"Physics_Chemistry"
"n","us",154931.185824604,37.6080368334035,"Physics_Chemistry"
"n","us",127186.509063686,16.8983653423879,"Physics_Chemistry"
"y","int",155177.63762115,27.1666042198642,"Physics_Chemistry"
"n","int",149696.316676506,42.2889022959883,"Physics_Chemistry"
"n","us",167130.473351853,16.2312049763285,"Physics_Chemistry"
"n","int",163087.237988907,39.4530445830294,"Physics_Chemistry"
"y","us",149748.724853699,30.7018626115485,"Physics_Chemistry"
"n","int",127607.438917377,29.5684000952725,"Physics_Chemistry"
"y","int",187270.88364057,22.1557465686482,"Physics_Chemistry"
"n","us",157165.202632793,24.0331405228314,"Physics_Chemistry"
"y","int",156740.805179404,25.4236396612163,"Physics_Chemistry"
"y","int",165291.177762496,24.1911353978067,"Physics_Chemistry"
"n","us",136778.501029413,29.438140720822,"Physics_Chemistry"
"y","int",145716.0107081,30.2260019760944,"Physics_Chemistry"
"n","us",122885.879327138,26.5722112337571,"Physics_Chemistry"
"y","int",157707.754611503,24.1139525601375,"Physics_Chemistry"
"n","int",124896.204320664,18.8443113766948,"Physics_Chemistry"
"y","int",214571.750340318,22.5988904391648,"Physics_Chemistry"
"n","int",144564.763538126,26.3179457695188,"Physics_Chemistry"
"y","us",171919.753576174,30.4325658964454,"Physics_Chemistry"
